Move_ID,Miscrit_ID,Move_Name,Element,AP,Accuracy,Description,Enchant
2617,549,Crumble,Earth,7,100%,A simple Earth attack,+1 Attack Power
2618,549,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
2619,549,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
2620,549,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2621,549,Dark Quartz Strike,Earth,11,100%,An average Earth attack,+2 Attack Power
2622,549,Impact,Physical,10,100%,An average Physical attack,+2 Attack Power
2623,549,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
2624,549,Stalagmite,Earth,15,95%,A powerful Earth attack,+3 Attack Power
2625,549,Thump,Physical,20,95%,A very powerful Physical attack,Replenishes 5 Health
2626,549,Venom,Utility,0,85%,"Poisons your foe, causing 14 damage for 3 turns",+10% Accuracy
2627,549,Sludge,Utility,0,100%,Lowers your foe's Defenses by 11,+3 to Debuff
2628,549,Dark Crystal Knives,Earth,30,95%,A massively powerful Earth attack that inflicts Stats Chaos,+4 Attack Power
2629,550,Breeze,Wind,7,100%,A simple Wind attack,+1 Attack Power
2630,550,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
2631,550,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
2632,550,Sweet Lullaby,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
2633,550,Dadaism,Wind,13,100%,An average Wind attack,Replenishes 5 Health
2634,550,Merciless,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
2635,550,Strike,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2636,550,Lightning Rod,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2637,550,Meditate,Utility,0,95%,Recovers a fair amount of your health and grants immunity to Sleep and Confuse for 5 turns,+5% Accuracy
2638,550,Fresh Coat,Utility,0,--,A move that heals for 2 turns and Cleanses user,+1 Round
2639,550,Fresco,Wind,32,95%,A more than massively powerful Wind attack that provides 10 Block,+5% Accuracy
2640,550,Repaint,Physical,32,95%,A more than massively powerful Physical attack that Purges foe,+5% Accuracy
2641,551,Sprinkle,Water,7,100%,A simple Water attack,+1 Attack Power
2642,551,Blow,Wind,7,100%,A simple Wind attack,+1 Attack Power
2643,551,Smack,Physical,7,100%,A simple Physical attack,+1 Attack Power
2644,551,Negate,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2645,551,Light Super Splash,Water,12,100%,An average Water attack,+2 Attack Power
2646,551,Tickle,Utility,0,100%,Lowers your foe's Attacks by 8,+2 to Debuff
2647,551,Gale,Wind,15,95%,A powerful Wind attack,+3 Attack Power
2648,551,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2649,551,Geyser,Water,20,95%,A very powerful Water attack,+4 Attack Power
2650,551,Merlin's Beard,Utility,0,100%,Raises your Elemental Attack by 14,+3 to Buff
2651,551,Coral Tempest,Wind,30,100%,A more than massively powerful Wind attack that grants 9 healing for 2 turns,+2 Attack Power
2652,551,Light Fin Wave,Water,28,100%,"A massively powerful Water attack that grants immunity to Sleep, Confuse and Paralyze for 3 turns",+5 Attack Power
2653,552,Crumble,Earth,7,100%,A simple Earth attack,+1 Attack Power
2654,552,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
2655,552,Hit,Physical,7,100%,A simple Physical attack,+1 Attack Power
2656,552,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2657,552,Foil Hoofquake,Earth,12,100%,An average Earth attack,+30% chance to Poison for 3 turns
2658,552,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2659,552,Stalagmite,Earth,15,95%,A powerful Earth attack,+3 Attack Power
2660,552,Gem Reflect,Utility,0,90%,Recovers a fair amount of your health and applies Barbed. 3 turns cooldown,+10% Accuracy
2661,552,Rock Throw,Earth,20,90%,A very powerful Earth attack,+10% Accuracy
2662,552,Foil Magic,Utility,0,90%,Grants 11 healing for 2 turns to the user and foe and inflicts Anti-heal for 2 turns,+10% Accuracy
2663,552,Destruction,Physical,25,90%,A massively powerful Physical attack,+10% Accuracy
2664,552,Foil Gem Smash,Earth,9,100%,A simple Earth Attack that hits 3 times and provides 10 Block,+2 Attack Power
2665,553,Spray,Water,7,100%,A simple Water attack,+1 Attack Power
2666,553,Weaken,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2667,553,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
2668,553,Bright Lights,Utility,0,95%,Lowers your foe's Accuracy by 10%,+5% Accuracy
2669,553,Swift Strike,Physical,10,100%,An average Physical attack,+2 Attack Power
2670,553,Double Edged,Utility,0,100%,Raises your Physical Attack by 15 but lowers your Defenses by 5,+2 to Buff
2671,553,H2O,Water,15,90%,A powerful Water attack,+10% Accuracy
2672,553,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2673,553,Blitz,Physical,10,90%,An average Physical attack that hits 2 times,+10% Accuracy
2674,553,Storm,Water,20,95%,A very powerful Water attack,+4 Attack Power
2675,553,Intimidation,Utility,0,100%,Lowers your foe's Attacks by 11,+3 to Debuff
2676,553,Sly Sickles,Physical,14,100%,An average Physical attack that hits 2 times and inflicts Bleed for 4 turns,+1 Attack Power
2677,554,Burn,Fire,7,100%,A simple Fire attack,+1 Attack Power
2678,554,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
2679,554,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
2680,554,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2681,554,Dark Flash Blast,Fire,11,100%,An average Fire attack,+2 Attack Power
2682,554,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
2683,554,Tickle,Utility,0,100%,Lowers your foe's Attacks by 8,+2 to Debuff
2684,554,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2685,554,Hyper Power,Utility,0,100%,Raises your Attacks by 12,+2 to Buff
2686,554,Unroll,Physical,9,95%,Inflicts Physical damage over 5 turns,+1 Attack Power
2687,554,Deep Sleep,Utility,0,40%,"Puts your foe to Sleep for 3 turns, or until you attack them",+20% chance of Stats Chaos
2688,554,Dark Bugferno,Fire,31,100%,A more than massively powerful Fire attack that provides 15 Block,+2 Attack Power
2689,555,Rubble,Earth,7,100%,A simple Earth attack,+1 Attack Power
2690,555,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2691,555,Shove,Physical,7,100%,A simple Physical attack,+1 Attack Power
2692,555,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
2693,555,Nose Glow,Earth,10,100%,An average Earth attack,+3 Attack Power
2694,555,Flight Plan,Utility,0,100%,Removes your elemental weakness,Replenishes 10 Health
2695,555,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2696,555,Mush,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2697,555,Reindeer Games,Utility,0,100%,Makes the user immune to Confuse for 5 turns and heals by 10 HP,+1 Turn
2698,555,Nice List,Utility,0,100%,"Grants Stats Surge, raising all your stats by 5",Replenishes 5 Health
2699,555,Coal Crash,Earth,27,95%,A massively powerful Earth attack that lowers foe's Defenses by 8,+5% Accuracy
2700,555,Antler Smash,Physical,18,95%,A powerful Physical attack that hits 2 times and applies Barbed,+5% Accuracy
2701,556,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
2702,556,Spark,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
2703,556,Bite,Physical,7,100%,A simple Physical attack,+1 Attack Power
2704,556,Scorched Earth,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2705,556,Shockz,Lightning,13,100%,An average Lightning attack,+40% chance of Surprise
2706,556,Slash,Physical,10,100%,An average Physical attack,+2 Attack Power
2707,556,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2708,556,Thunderstorm,Lightning,3,90%,A simple Lightning attack that hits 7 times,+10% Accuracy
2709,556,Deep Sleep,Utility,0,40%,"Puts your foe to Sleep for 3 turns, or until you attack them",+20% chance of Stats Chaos
2710,556,Juggler's Gains,Utility,0,100%,A move that heals for 3 turns,+1 Round
2711,556,Endless Trick,Physical,2,--,"A simple Physical attack that attempts to hit up to 8 times, lowering in Accuracy but increasing by 1 AP with each hit!",+1 Repeat
2712,556,Starshow Finale,Lightning,33,95%,A more than massively powerful Lightning attack that raises your Attacks and Defenses by 7,+5% Accuracy
2713,557,Blow,Wind,7,100%,A simple Wind attack,+1 Attack Power
2714,557,Shy Smile,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2715,557,Headbutt,Physical,7,100%,A simple Physical attack,+1 Attack Power
2716,557,Swell,Utility,0,100%,Raises your Elemental Attack by 8,+1 to Buff
2717,557,Hazy Graze,Wind,10,100%,An average Wind attack,+2 Attack Power
2718,557,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2719,557,Gale,Wind,15,95%,A powerful Wind attack,+3 Attack Power
2720,557,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
2721,557,Overwhelm,Physical,20,90%,A very powerful Physical attack,+10% Accuracy
2722,557,Cyclone,Wind,20,95%,A very powerful Wind attack,+4 Attack Power
2723,557,Bright Lights,Utility,0,95%,Lowers your foe's Accuracy by 10%,+5% Accuracy
2724,557,Mist Blast,Wind,28,90%,A massively powerful Wind attack that Purges foe,+10% Accuracy
2725,558,Crumble,Earth,7,100%,A simple Earth attack,+1 Attack Power
2726,558,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2727,558,Headbutt,Physical,7,100%,A simple Physical attack,+1 Attack Power
2728,558,Shields Up,Utility,0,100%,Raises your Defenses by 5,+1 to Buff
2729,558,Curing Calcite,Utility,0,100%,Recovers a fair amount of your health,+5 Heal
2730,558,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2731,558,Stalagmite,Earth,15,95%,A powerful Earth attack,+3 Attack Power
2732,558,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
2733,558,Hard Jab,Physical,20,95%,A very powerful Physical attack,+4 Attack Power
2734,558,Landslide,Earth,20,95%,A very powerful Earth attack,+4 Attack Power
2735,558,Hyper Power,Utility,0,100%,Raises your Attacks by 12,+2 to Buff
2736,558,Coarse Collision,Physical,25,95%,A massively powerful Physical attack that applies Barbed,+2 Attack Power
2737,559,Zap,Lightning,7,100%,A simple Lightning attack,+1 Attack Power
2738,559,Weaken,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2739,559,Bite,Physical,7,100%,A simple Physical attack,+1 Attack Power
2740,559,Swell,Utility,0,100%,Raises your Elemental Attack by 8,+1 to Buff
2741,559,K9-Volt,Lightning,10,100%,An average Lightning attack,+2 Attack Power
2742,559,High Focus,Utility,0,100%,Raises your Accuracy by 10%,Replenishes 5 Health
2743,559,Strike,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2744,559,Electrify,Lightning,15,95%,A powerful Lightning attack,+3 Attack Power
2745,559,Hyper Power,Utility,0,100%,Raises your Attacks by 12,+2 to Buff
2746,559,Voltage,Lightning,20,95%,A very powerful Lightning attack,+4 Attack Power
2747,559,Intimidation,Utility,0,100%,Lowers your foe's Attacks by 11,+3 to Debuff
2748,559,Shock Collar,Lightning,25,95%,A massively powerful Lightning attack with a 40% chance to Confuse your foe for 1 turn,+4 Attack Power
2749,560,Leaves,Nature,7,100%,A simple Nature attack,+1 Attack Power
2750,560,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
2751,560,Swipe,Physical,7,100%,A simple Physical attack,+1 Attack Power
2752,560,Gilly Weed,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2753,560,Rat's Wrath,Nature,10,100%,An average Nature attack,+30% chance of Stats Chaos
2754,560,Whammy,Physical,10,100%,An average Physical attack,+2 Attack Power
2755,560,Reap,Nature,15,95%,A powerful Nature attack,Replenishes 5 Health
2756,560,Feebler,Utility,0,100%,Lowers your foe's Defenses by 8,+2 to Debuff
2757,560,Mother Nature,Nature,20,95%,A very powerful Nature attack,+4 Attack Power
2758,560,Wallop,Physical,20,95%,A very powerful Physical attack,+4 Attack Power
2759,560,Merlin's Beard,Utility,0,100%,Raises your Elemental Attack by 14,+3 to Buff
2760,560,Infestation,Nature,24,100%,A very powerful Nature attack that inflicts 5 AP Nature DoT for 2 turns,+2 Attack Power
2761,561,Spray,Water,7,100%,A simple Water attack,+1 Attack Power
2762,561,Bright Lights,Utility,0,95%,Lowers your foe's Accuracy by 10%,+5% Accuracy
2763,561,Shove,Physical,7,100%,A simple Physical attack,+1 Attack Power
2764,561,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2765,561,Body Bump,Physical,13,100%,An average Physical attack,+2 Attack Power
2766,561,Max Power,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
2767,561,H2O,Water,15,90%,A powerful Water attack,+10% Accuracy
2768,561,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
2769,561,Stilled,Utility,0,100%,Lowers your foe's Elemental Attack by 13,+3 to Debuff
2770,561,Hard Jab,Physical,20,95%,A very powerful Physical attack,+4 Attack Power
2771,561,Aurora Coat,Utility,0,95%,Provides 15 Block and heals yourself by 10 HP,+5% Accuracy
2772,561,Icicle Crash,Physical,11,95%,An average Physical attack that hits 3 times and inflicts Switch Curse,+5% Accuracy
2773,562,Sprinkle,Water,7,100%,A simple Water attack,+1 Attack Power
2774,562,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2775,562,Hit,Physical,7,100%,A simple Physical attack,+1 Attack Power
2776,562,Body Armor,Utility,0,100%,Raises your Physical Defense by 7,+1 to Buff
2777,562,Cryogenic Breeze,Water,10,100%,An average Water attack,+2 Attack Power
2778,562,Sprint,Physical,--,95%,Raises your Speed by 25 and heals yourself by 5 HP,+5% Accuracy
2779,562,OverWater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2780,562,Fortify,Utility,0,90%,Provides 10 Block and lowers the user's Speed by 50,+10% Accuracy
2781,562,Geyser,Water,20,95%,A very powerful Water attack,+4 Attack Power
2782,562,Hyper Power,Utility,0,100%,Raises your Attacks by 12,+2 to Buff
2783,562,Confuse,Utility,0,40%,Confuses your foe so that they may attack themselves for 2 turns,Replenishes 5 Health
2784,562,Crystal Crush,Water,10,95%,An average Water attack that hits 3 times and provides 10 Block,+5% Accuracy
2785,563,Leaves,Nature,7,100%,A simple Nature attack,+1 Attack Power
2786,563,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2787,563,Smack,Physical,7,100%,A simple Physical attack,+1 Attack Power
2788,563,Photosynth,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2789,563,Leafy Loop,Nature,10,100%,An average Nature attack,+2 Attack Power
2790,563,Sprint,Physical,--,95%,Raises your Speed by 25 and heals yourself by 5 HP,+5% Accuracy
2791,563,Sow,Nature,15,90%,A powerful Nature attack,+10% Accuracy
2792,563,Max Power,Utility,0,100%,Raises your Attacks by 9,+2 to Buff
2793,563,Overwhelm,Physical,20,90%,A very powerful Physical attack,+10% Accuracy
2794,563,Lotus,Nature,20,90%,A very powerful Nature attack,+10% Accuracy
2795,563,Bleeding,Utility,0,90%,Inflicts Bleed on your foe for 5 turns,+1 Turn
2796,563,Massive Claws,Physical,35,95%,An extremely powerful Physical attack that heals yourself by 10 HP. 2 turns cooldown,+5% Accuracy
2797,564,Spray,Water,7,100%,A simple Water attack,+1 Attack Power
2798,564,Fetal Position,Utility,0,100%,Lowers your foe's Attacks by 5,+1 to Debuff
2799,564,Hit,Physical,7,100%,A simple Physical attack,+1 Attack Power
2800,564,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2801,564,Water Guns,Water,10,100%,An average Water attack,+2 Attack Power
2802,564,Paralyze,Utility,0,90%,"Paralyzes your foe for 2 turns, making them unable to switch",+10% Accuracy
2803,564,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2804,564,Safeguard,Utility,0,100%,Raises your Defenses by 8,+2 to Buff
2805,564,Pummel,Physical,10,90%,Inflicts Physical damage over 4 turns,+10% Accuracy
2806,564,Geyser,Water,20,95%,A very powerful Water attack,+4 Attack Power
2807,564,Well Rounded,Utility,0,90%,Raises your Attacks and Defenses by 8,+10% Accuracy
2808,564,Battle Blast,Physical,7,100%,A simple Physical attack that hits 4 times and grants Stats Surge,+1 Attack Power
2809,565,Cinders,Fire,7,100%,A simple Fire attack,+1 Attack Power
2810,565,Debaser,Utility,0,100%,Lowers your foe's Defenses by 5,+1 to Debuff
2811,565,Bite,Physical,7,100%,A simple Physical attack,+1 Attack Power
2812,565,Firewater,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2813,565,Torrid,Fire,10,100%,An average Fire attack,+2 Attack Power
2814,565,Fist Pump,Utility,0,100%,Raises your Physical Attack by 10,+2 to Buff
2815,565,Claw,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2816,565,Acid Burn,Fire,13,80%,Inflicts Fire damage over 3 turns,+10% Accuracy
2817,565,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
2818,565,Destruction,Physical,25,90%,A massively powerful Physical attack,+10% Accuracy
2819,565,Balefire,Fire,25,90%,A massively powerful Fire attack,+10% Accuracy
2820,565,Rawr,Physical,27,100%,A massively powerful Physical attack that Paralyzes foe for 2 turns,+5 Attack Power
2821,566,Cinders,Fire,7,100%,A simple Fire attack,+1 Attack Power
2822,566,Power Up,Utility,0,100%,Raises your Attacks by 5,+1 to Buff
2823,566,Poke,Physical,7,100%,A simple Physical attack,+1 Attack Power
2824,566,Poison,Utility,0,95%,"Poisons your foe, causing 5 damage for 3 turns",+1 Attack Power
2825,566,Welding Flame,Fire,10,100%,An average Fire attack,+2 Attack Power
2826,566,Oil Fire,Utility,0,100%,Removes your elemental weakness,Replenishes 5 Health
2827,566,Sleep,Utility,0,40%,"Puts your foe to Sleep for 2 turns, or until you attack them",Replenishes 5 Health
2828,566,Bash,Physical,15,95%,A powerful Physical attack,+3 Attack Power
2829,566,Brimstone,Fire,20,95%,A very powerful Fire attack,+2 Attack Power
2830,566,Debilitate,Utility,0,100%,Lowers your foe's Defenses by 11,+3 to Debuff
